cast_id,cast_name,gender,movie_id,k_role,is_main_cast,index,id,k_title,k_type,k_release_date,k_region,k_movie_year,k_genres,is_rating,rating_num,rating_people,k_rating_people,rating_index,k_movie_id,k_cast_id,uid,portray,movie_id_m,cast_role_agg,main_cast
27227708,任东霖,男,35588265,演员,否,999,35588265,樱桃琥珀,电视剧,2025-07-14,中国大陆,2025,剧情/爱情,有评分,5.7,38891,38891,471,71176579,54455465,111,杜永春,m71176579,演员,"赵今麦, 张凌赫, 董洁, 保剑锋, 董璇"
27483379,李博,男,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,54966807,112,赖小伟,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27483379,李博,男,35588265,演员,否,999,35588265,樱桃琥珀,电视剧,2025-07-14,中国大陆,2025,剧情/爱情,有评分,5.7,38891,38891,471,71176579,54966807,113,齐老师,m71176579,演员,"赵今麦, 张凌赫, 董洁, 保剑锋, 董璇"
27554343,李哲,男,26088457,演员,否,999,26088457,他来了，请闭眼,电视剧,2015-10-15,中国大陆,2015,剧情/悬疑,有评分,6.7,74395,74395,706,52176963,55108735,114,Evans-探员,m52176963,演员,"霍建华, 马思纯, 张鲁一, 王凯, 尹正"
27555895,尹正,男,26671336,演员,是,9,26671336,得闲谨制,电影,2025-12-06,中国大陆,2025,剧情/战争,有评分,6.9,268554,268554,1361,53342721,55111839,115,大河原,m53342721,演员,"肖战, 彭昱畅, 周依然, 杨新鸣, 阿如那"
27555895,尹正,男,26088457,演员,是,5,26088457,他来了，请闭眼,电视剧,2015-10-15,中国大陆,2015,剧情/悬疑,有评分,6.7,74395,74395,706,52176963,55111839,116,傅子遇,m52176963,演员,"霍建华, 马思纯, 张鲁一, 王凯, 尹正"
27502893,祖峰,男,35033654,演员,是,16,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,55005835,117,白崇礼,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
27502893,祖峰,男,26743573,演员,是,11,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55005835,118,魏渭/奇点,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27502893,祖峰,男,26671336,演员,是,10,26671336,得闲谨制,电影,2025-12-06,中国大陆,2025,剧情/战争,有评分,6.9,268554,268554,1361,53342721,55005835,119,江防军副团长,m53342721,演员,"肖战, 彭昱畅, 周依然, 杨新鸣, 阿如那"
27502893,祖峰,男,26430092,演员,是,6,26430092,欢乐颂,电视剧,2016-04-18,中国大陆,2016,剧情/爱情,有评分,7.5,353514,353514,1628,52860233,55005835,120,魏渭/奇点,m52860233,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27484243,夏铭浩,男,26928226,演员,否,999,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,54968535,121,孙志高,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27553878,李宏磊,男,36571896,演员,否,999,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,55107805,122,大宏,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
27553878,李宏磊,男,36534750,演员,是,22,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,55107805,123,庄赶美,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
27553878,李宏磊,男,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,55107805,124,蔡经理,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
27553878,李宏磊,男,35588265,演员,否,999,35588265,樱桃琥珀,电视剧,2025-07-14,中国大陆,2025,剧情/爱情,有评分,5.7,38891,38891,471,71176579,55107805,125,小张,m71176579,演员,"赵今麦, 张凌赫, 董洁, 保剑锋, 董璇"
27553878,李宏磊,男,27088993,演员,否,999,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,55107805,126,男同学,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
27553878,李宏磊,男,26671336,演员,否,999,26671336,得闲谨制,电影,2025-12-06,中国大陆,2025,剧情/战争,有评分,6.9,268554,268554,1361,53342721,55107805,127,船上民众,m53342721,演员,"肖战, 彭昱畅, 周依然, 杨新鸣, 阿如那"
27504421,黄轩,男,36571896,演员,是,1,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,55008891,128,徐庆利,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
27504421,黄轩,男,35033654,演员,是,1,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,55008891,129,马得福,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
27504421,黄轩,男,34792296,演员,是,1,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,55008891,130,张光正,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27487208,任学海,男,30421903,演员,否,999,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,54974465,133,张教授,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
27487208,任学海,男,26759908,演员,是,34,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,54974465,134,章得象,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27538976,吴越,女,35613241,演员,是,2,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,55078001,135,艾鲜枝,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27538976,吴越,女,26759908,演员,是,10,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55078001,136,刘娥,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27503656,叶祖新,男,26759908,演员,是,6,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55007361,137,张茂则,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27483661,江疏影,女,26779426,演员,是,1,26779426,欢乐颂3,电视剧,2022-08-11,中国大陆,2022,剧情/爱情,有评分,4.9,41716,41716,452,53558901,54967371,138,叶蓁蓁,m53558901,演员,"江疏影, 杨采钰, 张佳宁, 张慧雯, 李浩菲"
27483661,江疏影,女,26759908,演员,是,2,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,54967371,139,曹皇后曹丹姝,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27546746,张雨剑,男,36571896,演员,是,13,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,55093541,140,张业务员,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
27546746,张雨剑,男,25754848,演员,是,28,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55093541,141,列战英,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27557999,孙梦佳,女,34792296,演员,是,60,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,55116047,142,店员乙,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27557999,孙梦佳,女,33442331,演员,是,35,33442331,我是余欢水,电视剧,2020-04-06,中国大陆,2020,剧情,有评分,7.3,324953,324953,1540,66884711,55116047,143,弟媳妇,m66884711,演员,"郭京飞, 苗苗, 高露, 岳旸, 高叶"
27557999,孙梦佳,女,26683725,演员,是,59,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,55116047,144,曹月,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27557999,孙梦佳,女,26088457,演员,是,17,26088457,他来了，请闭眼,电视剧,2015-10-15,中国大陆,2015,剧情/悬疑,有评分,6.7,74395,74395,706,52176963,55116047,145,薛青,m52176963,演员,"霍建华, 马思纯, 张鲁一, 王凯, 尹正"
27557999,孙梦佳,女,25994712,演员,是,18,25994712,伪装者,电视剧,2015-08-31,中国大陆,2015,剧情/悬疑,有评分,8.6,382758,382758,1814,51989473,55116047,146,朱徽茵,m51989473,演员,"胡歌, 靳东, 刘敏涛, 王凯, 宋轶"
27557999,孙梦佳,女,25754848,演员,是,50,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55116047,147,小新,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27550730,徐百慧,女,34792295,演员,是,60,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,55101509,152,傅阿姨,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
27504396,关晓彤,女,36534750,演员,是,6,36534750,小巷人家,电视剧,2024-10-28,中国大陆,2024,剧情/家庭,有评分,8.4,287902,287902,1555,73069549,55008841,153,庄筱婷,m73069549,演员,"闫妮, 李光洁, 郭晓东, 蒋欣, 范丞丞"
27243466,黄磊,男,35613241,演员,是,4,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,54486981,155,吕青山,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27217832,洪秀儿,女,25870290,演员,是,13,25870290,温州两家人,电视剧,2015-11-26,中国大陆,2015,剧情,有评分,7.8,7118,7118,236,51740629,54435713,156,闵孝真,m51740629,演员,"郭涛, 任程伟, 袁咏仪, 陈丽娜, 刘奕君"
27484088,李晔,男,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,54968225,157,心理科医生,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
27483317,杨皓宇,男,30423905,演员,是,21,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,54966683,158,季勇,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
27229205,李若彤,女,35588265,演员,否,999,35588265,樱桃琥珀,电视剧,2025-07-14,中国大陆,2025,剧情/爱情,有评分,5.7,38891,38891,471,71176579,54458459,159,卓雅琳,m71176579,演员,"赵今麦, 张凌赫, 董洁, 保剑锋, 董璇"
27483858,白茹,女,35588265,演员,否,999,35588265,樱桃琥珀,电视剧,2025-07-14,中国大陆,2025,剧情/爱情,有评分,5.7,38891,38891,471,71176579,54967765,160,老板娘,m71176579,演员,"赵今麦, 张凌赫, 董洁, 保剑锋, 董璇"
27503858,冯绍峰,男,26928226,演员,是,2,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,55007765,161,顾廷烨,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27559520,彭梓桁,男,30421903,演员,否,999,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,55119089,162,水根,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
27504368,吴超,男,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,55008785,163,徐泳涛,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27504368,吴超,男,34792296,演员,是,58,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,55008785,164,吴总,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27504368,吴超,男,30421903,演员,是,9,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,55008785,165,朱经理,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
27483453,侯长荣,男,27088993,演员,是,13,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,54966955,166,朱丽父亲,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
27483453,侯长荣,男,26779426,演员,否,999,26779426,欢乐颂3,电视剧,2022-08-11,中国大陆,2022,剧情/爱情,有评分,4.9,41716,41716,452,53558901,54966955,167,金明康,m53558901,演员,"江疏影, 杨采钰, 张佳宁, 张慧雯, 李浩菲"
27547633,于慧,女,26779426,演员,否,999,26779426,欢乐颂3,电视剧,2022-08-11,中国大陆,2022,剧情/爱情,有评分,4.9,41716,41716,452,53558901,55095315,168,,m53558901,演员,"江疏影, 杨采钰, 张佳宁, 张慧雯, 李浩菲"
27495070,罗海琼,女,34792298,演员,是,5,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,54990189,169,简敏敏,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27495070,罗海琼,女,26779426,演员,是,8,26779426,欢乐颂3,电视剧,2022-08-11,中国大陆,2022,剧情/爱情,有评分,4.9,41716,41716,452,53558901,54990189,170,,m53558901,演员,"江疏影, 杨采钰, 张佳宁, 张慧雯, 李浩菲"
27552498,王彦懿,女,26928226,演员,否,999,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,55105045,171,顾五婶娘,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27552498,王彦懿,女,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55105045,172,荷姐,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27483022,王媛可,女,26759908,演员,是,37,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,54966093,173,梁家娘子,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27503612,王凯,男,35321446,演员,是,1,35321446,大江大河之岁月如歌,电视剧,2024-01-08,中国大陆,2024,剧情,有评分,8.0,72953,72953,764,70642941,55007273,174,宋运辉,m70642941,演员,"王凯, 杨烁, 董子健, 杨采钰, 张佳宁"
27503612,王凯,男,35033654,演员,是,7,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,55007273,175,潘书记,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
27503612,王凯,男,30423905,演员,是,1,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,55007273,176,宋运辉,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
27503612,王凯,男,30421903,演员,是,15,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,55007273,177,宋运辉,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
27503612,王凯,男,26797690,演员,是,1,26797690,大江大河,电视剧,2018-12-10,中国大陆,2018,剧情,有评分,8.8,260126,260126,1513,53595429,55007273,178,宋运辉,m53595429,演员,"王凯, 杨烁, 杨烁, 董子健, 童瑶"
27503612,王凯,男,26759908,演员,是,1,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55007273,179,宋仁宗赵祯,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27503612,王凯,男,26743573,演员,是,6,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55007273,180,赵启平,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27503612,王凯,男,26430092,演员,是,7,26430092,欢乐颂,电视剧,2016-04-18,中国大陆,2016,剧情/爱情,有评分,7.5,353514,353514,1628,52860233,55007273,181,赵启平,m52860233,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27503612,王凯,男,26345137,演员,是,1,26345137,如果蜗牛有爱情,电视剧,2016-10-24,中国大陆,2016,剧情/爱情/悬疑,有评分,7.2,105271,105271,871,52690323,55007273,182,季白,m52690323,演员,"王凯, 王子文, 徐悦, 于恒, 赵圆瑗"
27503612,王凯,男,26088457,演员,是,4,26088457,他来了，请闭眼,电视剧,2015-10-15,中国大陆,2015,剧情/悬疑,有评分,6.7,74395,74395,706,52176963,55007273,183,李熏然,m52176963,演员,"霍建华, 马思纯, 张鲁一, 王凯, 尹正"
27503612,王凯,男,25994712,演员,是,4,25994712,伪装者,电视剧,2015-08-31,中国大陆,2015,剧情/悬疑,有评分,8.6,382758,382758,1814,51989473,55007273,184,明诚,m51989473,演员,"胡歌, 靳东, 刘敏涛, 王凯, 宋轶"
27503612,王凯,男,25754848,演员,是,3,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55007273,185,萧景琰,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27503202,杨菲洋,女,26683725,演员,否,999,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,55006453,186,王巧慧,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27558262,焦体怡,男,33442331,演员,是,39,33442331,我是余欢水,电视剧,2020-04-06,中国大陆,2020,剧情,有评分,7.3,324953,324953,1540,66884711,55116573,187,岳父,m66884711,演员,"郭京飞, 苗苗, 高露, 岳旸, 高叶"
27558262,焦体怡,男,26797690,演员,否,999,26797690,大江大河,电视剧,2018-12-10,中国大陆,2018,剧情,有评分,8.8,260126,260126,1513,53595429,55116573,188,宫书记,m53595429,演员,"王凯, 杨烁, 杨烁, 董子健, 童瑶"
27558262,焦体怡,男,26683725,演员,是,73,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,55116573,189,姜守仁,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27558262,焦体怡,男,26665065,演员,否,999,26665065,琅琊榜之风起长林,电视剧,2017-12-18,中国大陆,2017,剧情/古装,有评分,8.4,210088,210088,1328,53330179,55116573,190,太医令,m53330179,演员,"黄晓明, 刘昊然, 佟丽娅, 张慧雯, 梅婷"
27558262,焦体怡,男,26345137,演员,是,11,26345137,如果蜗牛有爱情,电视剧,2016-10-24,中国大陆,2016,剧情/爱情/悬疑,有评分,7.2,105271,105271,871,52690323,55116573,191,叶澜远,m52690323,演员,"王凯, 王子文, 徐悦, 于恒, 赵圆瑗"
27558262,焦体怡,男,25870290,演员,是,31,25870290,温州两家人,电视剧,2015-11-26,中国大陆,2015,剧情,有评分,7.8,7118,7118,236,51740629,55116573,192,刘大师,m51740629,演员,"郭涛, 任程伟, 袁咏仪, 陈丽娜, 刘奕君"
27550586,金泽灏,男,36571896,演员,是,16,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,55101221,193,陈更生,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
27550586,金泽灏,男,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55101221,194,舒展,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27550586,金泽灏,男,26683725,演员,是,9,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,55101221,195,方志伟,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27550586,金泽灏,男,26665065,演员,是,19,26665065,琅琊榜之风起长林,电视剧,2017-12-18,中国大陆,2017,剧情/古装,有评分,8.4,210088,210088,1328,53330179,55101221,196,岳银川,m53330179,演员,"黄晓明, 刘昊然, 佟丽娅, 张慧雯, 梅婷"
27550586,金泽灏,男,26298935,演员,是,8,26298935,鬼吹灯之精绝古城,电视剧,2016-12-19,中国大陆,2016,剧情/悬疑/惊悚,有评分,7.9,274802,274802,1473,52597919,55101221,197,楚健,m52597919,演员,"靳东, 陈乔恩, 赵达, 岳旸, 王永泉"
27550586,金泽灏,男,25870290,演员,是,11,25870290,温州两家人,电视剧,2015-11-26,中国大陆,2015,剧情,有评分,7.8,7118,7118,236,51740629,55101221,198,黄小威,m51740629,演员,"郭涛, 任程伟, 袁咏仪, 陈丽娜, 刘奕君"
